StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,DGS_1,DGS_2,DGS_3,DGS_4,DGS_5,DGS_6,DGS_7,DGS_8,DGS_9,DGS_10,DGS_11,DGS_12,DGS_13,DGS_14,DGS_15,DGS_16,DGS_17,DGS_18,DGS_19,DGS_20,DGS_21,DGS_22,DGS_23,DGS_24,DGS_25,DGS_26,DGS_27,DGS_28,DGS_29,DGS_30,DGS_31,DGS_32,DGS_33,DGS_34,DGS_35,DGS_36,DGS_37,DGS_38,DGS_39,DGS_40,DGS_41,DGS_42,DGS_43,DGS_44,DGS_45,DGS_46,DGS_47,DGS_48,DGS_49,DGS_50,DGS_51,DGS_52,DGS_53,DGS_54,DGS_55,DGS_56,DGS_57,DGS_58,DGS_59,DGS_60,DGS_61,DGS_62,DGS_63,DGS_64,DGS_65,DGS_66,DGS_67,DGS_68,DGS_69,DGS_70,DGS_71,DGS_72,DGS_73,DGS_74,DGS_75,HEXACO_C_1,HEXACO_C_2,HEXACO_C_3,HEXACO_C_4,HEXACO_C_5,HEXACO_C_6,HEXACO_C_7,HEXACO_C_8,HEXACO_C_9,HEXACO_C_10,Age,Gender,Gender_6_TEXT,Race,Race_7_TEXT,Degree,Degree_8_TEXT,Income,Religion,Religion_11_TEXT,Prolific_ID
2023-02-15 20:05:04,2023-02-15 20:16:40,0,205.178.48.254,100,695,1,2023-02-15 20:16:40,R_sbX6XovGsig3877,,,,,41.9032,-87.6383,anonymous,EN,1,5,3,2,5,2,3,5,2,4,1,6,6,3,5,6,5,5,6,5,5,2,6,2,4,4,2,2,3,4,5,4,4,5,6,3,4,5,5,2,4,3,4,5,4,4,4,2,2,5,3,4,3,2,3,3,6,6,6,2,5,5,3,4,5,4,4,3,2,2,6,5,3,3,6,5,3,4,3,1,2,5,2,2,4,4,23,1,,6,,2,,4,10,,627161ec9a2c16ab6496e364
2023-02-15 20:08:37,2023-02-15 20:16:50,0,66.45.130.165,100,493,1,2023-02-15 20:16:51,R_RfvpxsAjNP9geMV,,,,,38.9683,-95.2695,anonymous,EN,1,5,4,3,5,2,3,4,3,4,3,6,7,4,5,5,4,4,3,5,4,4,4,7,6,4,3,5,2,4,5,4,4,5,4,1,4,5,7,2,4,3,4,5,3,7,5,2,3,5,2,3,4,2,4,6,3,5,4,3,4,4,7,4,3,5,4,3,2,2,6,7,4,6,4,5,5,2,4,2,2,4,2,1,5,1,65,2,,6,,6,,5,10,,63856845134e9c850a9e38f7
2023-02-15 20:10:26,2023-02-15 20:16:51,0,76.29.30.215,100,384,1,2023-02-15 20:16:51,R_1MZn4KnyN7TJfd6,,,,,42.0307,-87.8107,anonymous,EN,1,5,3,6,5,4,1,3,4,2,2,3,4,3,5,5,5,3,3,4,3,3,5,1,3,3,5,4,2,4,4,4,5,4,6,3,4,6,7,1,4,2,6,4,3,2,4,1,4,3,3,1,5,2,2,4,5,5,4,4,4,5,4,5,3,5,2,1,3,1,7,5,2,3,5,5,4,1,4,1,1,4,1,1,4,1,32,2,,1,,5,,9,1,,63b7303cf7d82d5e9b3a3f09
2023-02-15 20:09:38,2023-02-15 20:16:51,0,75.118.57.218,100,433,1,2023-02-15 20:16:52,R_3L0xt8HXT5nPmon,,,,,41.502,-82.0091,anonymous,EN,1,3,3,2,3,3,3,4,3,2,2,3,5,2,4,5,5,5,2,4,4,2,5,3,5,3,3,5,3,5,5,4,5,5,5,3,6,5,6,3,5,3,5,5,3,3,5,3,3,4,3,3,5,2,2,5,4,6,6,4,5,5,3,5,4,2,3,5,3,2,5,5,5,3,6,6,5,1,4,2,2,4,2,2,3,2,57,1,,6,,6,,11,10,,610f326ceebada4236a67080
2023-02-15 19:46:57,2023-02-15 20:16:52,0,174.194.134.223,100,1795,1,2023-02-15 20:16:52,R_1NsKs3C8Vla1Atz,,,,,37.7852,-122.3874,anonymous,EN,1,6,4,5,6,5,2,2,2,3,7,6,5,3,3,7,3,5,4,4,5,2,6,3,5,5,2,3,5,6,5,4,4,4,4,7,5,5,6,1,5,4,6,5,6,5,6,2,1,4,2,3,2,2,2,2,6,6,4,2,6,7,2,7,3,2,2,3,2,2,4,6,2,3,7,2,5,1,5,1,2,4,1,1,4,2,33,1,,3,,5,,10,10,,60e9e639ca992b3ffc3dee53
2023-02-15 20:13:08,2023-02-15 20:16:52,0,74.79.59.114,100,224,1,2023-02-15 20:16:52,R_3mlQo3qjXl2Bqkx,,,,,43.0842,-75.2287,anonymous,EN,1,4,5,5,3,4,4,5,5,4,4,4,6,4,4,4,4,5,4,5,5,6,4,5,5,4,5,6,3,4,4,4,4,4,5,5,6,5,5,5,6,5,4,4,5,6,4,5,5,6,3,6,5,2,6,6,4,4,4,4,5,4,4,4,5,5,3,6,4,4,6,6,5,7,4,4,4,3,4,3,4,5,3,3,4,4,43,1,,6,,5,,12,12,,634856da5284e75ca6f56756
2023-02-15 20:06:05,2023-02-15 20:16:55,0,71.131.77.42,100,649,1,2023-02-15 20:16:56,R_1BXBV7zDAUfbZ5a,,,,,41.6227,-86.2452,anonymous,EN,1,2,3,6,6,2,3,6,1,2,1,2,6,2,2,6,6,6,6,5,6,2,5,2,6,6,1,5,6,5,6,4,6,6,6,4,6,6,3,3,7,2,6,2,1,2,6,1,5,5,4,4,5,2,1,2,6,6,6,4,6,6,3,6,6,2,3,4,6,1,6,6,1,5,7,6,5,1,4,1,1,4,2,1,3,2,37,1,,6,,5,,7,9,,5bf37a8017a7de0001cf7cb1
2023-02-15 20:08:00,2023-02-15 20:17:00,0,24.94.30.93,100,540,1,2023-02-15 20:17:01,R_1P4QAbV42pBetne,,,,,32.7616,-117.2058,anonymous,EN,1,3,2,2,5,3,3,6,4,1,1,4,6,3,4,6,4,6,5,5,2,3,5,1,4,5,2,5,3,4,5,4,5,5,6,4,6,4,6,4,4,1,4,5,2,1,5,1,4,5,2,1,5,2,1,4,5,5,5,4,5,6,3,6,4,2,2,6,3,2,4,5,2,2,6,5,5,1,4,1,1,3,1,1,5,1,21,2,,3,,3,,10,10,,6100243fb01d4edf56b987cc
2023-02-15 20:03:32,2023-02-15 20:17:01,0,68.10.106.84,100,808,1,2023-02-15 20:17:01,R_2QGMy7QiDgjikT0,,,,,37.0578,-76.46,anonymous,EN,1,1,5,6,4,3,5,1,6,6,3,7,4,6,7,5,5,5,4,4,1,2,5,2,1,4,3,1,1,1,4,4,3,5,6,1,4,5,7,1,4,5,4,4,1,3,4,3,1,3,1,5,1,2,1,2,1,6,7,1,6,6,6,7,1,2,1,4,1,3,7,7,5,6,6,4,4,4,4,1,3,3,2,2,5,3,23,2,,2,,2,,2,10,,60a5a2e1f7b39a743bfcd43a
2023-02-15 20:14:20,2023-02-15 20:17:01,0,100.33.169.101,100,161,1,2023-02-15 20:17:02,R_3fJqgs7h1VPW1ut,,,,,40.6805,-73.8442,anonymous,EN,1,3,5,4,3,5,5,5,3,4,4,4,5,4,3,4,3,4,4,5,3,3,3,3,3,3,5,4,3,5,5,4,4,5,4,6,3,3,4,4,3,2,5,4,3,3,3,2,5,4,3,4,4,2,4,5,5,2,3,4,3,5,3,4,3,4,2,2,4,3,4,4,4,4,3,4,2,4,3,3,3,4,4,2,3,3,44,2,,1,,3,,3,11,Sikhism,5f24993238b9f80892adf099
2023-02-15 20:03:51,2023-02-15 20:17:07,0,98.159.143.65,100,796,1,2023-02-15 20:17:07,R_2ypdoJeEie7f4Da,,,,,37.7457,-82.7095,anonymous,EN,1,5,3,1,2,4,1,4,2,2,2,6,5,4,5,6,4,6,5,5,7,4,7,6,4,5,2,5,4,6,6,4,5,7,6,3,6,5,7,2,6,1,5,3,2,6,6,5,3,4,3,5,4,2,3,2,2,7,7,2,5,5,6,7,5,5,4,4,3,2,6,7,6,6,7,6,5,2,5,1,2,4,1,1,4,1,37,1,,6,,2,,9,1,,5f4bbf82fffa8779d1d4b082
2023-02-15 20:04:49,2023-02-15 20:17:19,0,97.101.179.125,100,749,1,2023-02-15 20:17:20,R_2WvC28b7kjA3icT,,,,,28.6524,-81.4897,anonymous,EN,1,1,2,1,6,1,6,5,1,5,1,1,6,2,3,7,3,7,7,7,2,1,6,1,7,4,1,4,1,3,6,4,6,6,7,2,6,6,4,6,6,1,6,7,1,1,5,1,2,6,1,1,4,2,5,7,6,7,5,4,5,7,2,7,4,2,2,6,1,1,2,4,1,1,7,7,4,3,4,1,1,5,3,1,4,3,66,2,,6,,3,,6,12,,637fc492d6044246529b9c75
2023-02-15 20:06:17,2023-02-15 20:17:19,0,142.196.234.83,100,662,1,2023-02-15 20:17:20,R_1hyd7MnftlFVfJN,,,,,28.6529,-81.2106,anonymous,EN,1,4,4,4,3,4,4,4,3,1,1,5,5,3,4,5,5,5,5,4,5,4,4,3,5,5,3,5,4,6,5,4,4,5,6,3,5,5,5,4,4,2,5,5,2,3,7,2,2,4,3,2,5,2,2,6,3,5,6,3,4,5,4,5,3,5,3,5,3,2,3,5,3,5,5,3,4,3,4,2,2,5,2,2,2,2,63,2,,3,,4,,2,12,,637058f9e7a26c452d1cc49a
2023-02-15 20:09:03,2023-02-15 20:17:20,0,173.25.198.220,100,496,1,2023-02-15 20:17:20,R_1P665hWDspg3fWn,,,,,41.5859,-88.9089,anonymous,EN,1,1,3,1,6,1,3,7,1,1,1,5,7,2,2,7,7,7,7,7,5,1,7,4,6,5,1,7,5,1,7,4,7,7,7,3,7,7,7,3,7,1,7,7,1,1,7,1,6,5,4,1,4,2,1,7,6,7,7,4,7,7,4,7,6,1,1,7,7,1,1,5,1,3,7,6,5,1,5,1,1,5,1,1,5,1,36,1,,6,,5,,11,9,,5dd3e3cd5daaa63c5fdb7bb8
2023-02-15 20:10:36,2023-02-15 20:17:28,0,216.49.2.192,100,412,1,2023-02-15 20:17:29,R_1HqlrMk0UURzw7j,,,,,40.3494,-75.1333,anonymous,EN,1,6,5,4,3,3,3,3,4,3,3,6,5,5,5,4,5,5,4,4,5,4,4,3,3,4,4,5,3,5,4,4,5,4,7,3,4,5,6,2,5,4,5,4,4,4,5,4,2,5,4,3,4,2,1,3,3,5,6,3,5,4,4,6,4,7,5,4,3,4,5,6,3,5,3,3,4,5,2,2,3,3,2,3,2,3,38,1,,6,,5,,4,1,,559002fefdf99b3f7aada38f
2023-02-15 20:11:31,2023-02-15 20:17:32,0,68.62.150.115,100,361,1,2023-02-15 20:17:33,R_2w5GEo96zlhWW44,,,,,33.2683,-87.583,anonymous,EN,1,6,5,2,5,1,3,5,2,2,3,6,5,3,4,5,3,7,6,5,5,2,5,5,3,4,2,6,4,7,6,4,5,5,5,6,6,4,5,3,7,3,5,5,1,3,7,2,5,4,2,1,5,2,1,4,4,7,5,2,5,5,3,6,5,5,4,5,4,1,4,5,5,7,7,4,4,2,5,1,2,4,2,2,3,2,42,1,,6,,4,,11,1,,629439a937420f11690a089a
2023-02-15 20:06:21,2023-02-15 20:17:33,0,107.77.232.49,100,671,1,2023-02-15 20:17:33,R_Cf97iCcvXpIsx45,,,,,37.751,-97.822,anonymous,EN,1,3,5,2,3,1,3,5,3,1,1,6,7,3,5,7,2,5,7,5,3,2,5,1,4,3,1,6,3,7,6,4,5,6,7,3,5,6,6,5,4,1,6,7,2,5,7,3,3,5,2,1,7,2,1,3,5,7,7,5,5,7,5,6,2,3,2,3,5,1,5,6,1,7,7,5,2,4,2,4,4,2,4,4,1,4,27,2,,6,,3,,2,9,,5ed85fbefd7ffe37615b73a4
2023-02-15 19:59:58,2023-02-15 20:17:39,0,216.164.116.62,100,1061,1,2023-02-15 20:17:39,R_1FK70x3GmkEznGi,,,,,40.745,-75.3199,anonymous,EN,1,4,3,1,6,1,4,5,3,2,1,1,7,4,5,5,4,6,7,7,4,4,6,3,4,6,2,7,4,5,6,4,6,6,4,3,6,6,4,4,7,1,5,6,3,3,7,1,4,5,4,1,5,2,1,6,5,7,7,4,6,7,3,5,4,5,5,6,4,2,4,4,1,4,7,6,3,4,3,1,4,4,2,2,3,2,35,1,,6,,2,,4,12,,5e62f732321c5c08db54cca2
2023-02-15 20:09:04,2023-02-15 20:17:40,0,104.57.153.39,100,516,1,2023-02-15 20:17:41,R_9z9sKO5W69UflIt,,,,,34.8987,-82.7073,anonymous,EN,1,6,5,1,6,1,3,3,3,2,1,7,7,3,5,7,2,5,6,6,2,1,5,3,5,5,5,5,1,3,7,4,6,7,7,1,6,7,7,5,5,1,7,7,1,2,5,1,2,6,5,1,5,2,1,5,6,7,5,2,6,6,7,6,3,5,2,6,1,1,5,5,3,5,5,6,5,2,4,1,1,4,2,1,1,1,24,2,,7,"Mixed (Black/white) ",2,,1,12,,62a2adb16716c2e0c8d3c07a
2023-02-15 20:11:09,2023-02-15 20:17:41,0,174.126.181.232,100,392,1,2023-02-15 20:17:41,R_ZfuHtbedAxxrivv,,,,,33.831,-85.7752,anonymous,EN,1,4,5,2,6,2,4,5,3,2,2,5,6,4,3,6,5,6,6,5,5,4,6,3,4,5,2,5,4,4,5,4,6,5,6,3,4,5,5,5,5,3,6,5,3,3,6,2,4,5,4,2,3,2,3,5,5,6,6,5,6,6,4,5,4,3,2,6,3,6,4,5,2,5,6,5,4,2,4,1,2,5,3,2,4,1,24,2,,6,,5,,3,1,,60fe22beeb612ead4d261590
2023-02-15 20:04:03,2023-02-15 20:17:46,0,174.126.179.145,100,822,1,2023-02-15 20:17:46,R_3KqluZuZWDrk04Z,,,,,33.6528,-85.8417,anonymous,EN,1,1,5,1,7,1,2,4,1,1,1,4,7,1,4,7,7,7,7,5,7,3,7,4,5,6,1,7,2,7,7,4,7,7,7,4,6,5,6,2,7,2,6,7,1,5,7,1,3,6,1,1,7,2,1,3,7,7,7,5,7,7,4,7,3,5,3,4,3,1,5,5,1,6,7,6,5,1,5,1,1,5,1,1,3,1,64,2,,6,,3,,2,10,,5834a80a106ee1000120abd3
2023-02-15 20:06:26,2023-02-15 20:17:47,0,172.59.8.59,100,681,1,2023-02-15 20:17:47,R_3qdInyGapg1JL37,,,,,41.2686,-72.9651,anonymous,EN,1,1,3,1,5,1,2,7,2,1,1,3,6,2,1,7,3,6,6,6,6,1,3,5,3,6,1,6,3,7,7,4,6,7,6,5,6,6,6,3,5,2,6,4,1,2,7,1,3,5,2,2,7,2,1,6,6,7,7,5,7,7,3,6,5,1,2,7,3,1,3,6,3,2,7,5,4,2,4,2,1,4,2,2,2,2,27,2,,7,Mixed,6,,12,10,,63b6cf1609c12f37f2cf0371
2023-02-15 19:58:57,2023-02-15 20:17:48,0,174.87.37.96,100,1131,1,2023-02-15 20:17:48,R_21hRhABEBPUCipW,,,,,33.0787,-83.2376,anonymous,EN,1,1,2,1,6,1,6,6,2,1,1,2,7,2,4,7,7,7,7,5,7,1,5,3,6,7,1,7,3,6,7,4,7,7,7,4,7,4,5,6,4,1,3,1,1,1,7,1,4,6,1,1,5,2,1,6,7,7,6,2,7,7,6,7,6,1,2,6,3,1,2,4,2,2,7,4,4,1,4,1,1,2,2,2,3,2,68,2,,2,,5,,5,11,Baptist,5e1ded90e47974143a8d81da
2023-02-15 20:11:19,2023-02-15 20:17:50,0,69.130.240.122,100,390,1,2023-02-15 20:17:50,R_ahFogVavaFoWQ8N,,,,,43.103,-89.5073,anonymous,EN,1,5,5,2,5,3,2,3,3,2,2,6,6,2,3,6,4,6,5,3,5,4,4,2,5,4,3,6,3,4,5,4,4,6,7,3,5,3,5,2,6,1,5,6,1,2,6,2,2,3,2,3,5,2,2,3,5,7,6,2,5,6,4,7,3,5,5,5,3,2,5,5,1,5,6,5,5,2,4,1,1,4,2,1,4,1,43,2,,6,,6,,12,9,,5adf874e066c510001d454f5
2023-02-15 20:11:38,2023-02-15 20:17:52,0,174.230.147.19,100,373,1,2023-02-15 20:17:52,R_1Kez9YAl6NEA3if,,,,,35.1856,-90.0209,anonymous,EN,1,6,5,2,5,2,4,5,2,2,2,6,5,5,5,5,5,6,5,5,5,3,5,5,5,5,2,5,3,5,5,4,6,6,6,4,6,5,6,3,5,2,5,6,2,2,6,2,3,4,2,2,5,2,1,4,5,6,6,2,6,5,3,5,3,3,2,6,3,2,4,6,2,5,6,3,2,5,2,4,4,4,4,3,2,3,28,2,,6,,2,,5,9,,63647b449ebb941211f7db5c
2023-02-15 19:43:19,2023-02-15 20:17:52,0,73.182.143.95,100,2073,1,2023-02-15 20:17:52,R_263gNmnUien8Jkq,,,,,42.4337,-71.4568,anonymous,EN,1,2,3,2,3,3,3,5,2,2,2,5,6,3,6,5,6,5,6,4,3,2,5,2,4,3,2,5,4,6,5,4,6,6,6,5,5,5,5,4,4,3,6,6,2,5,6,2,3,5,2,2,4,2,3,3,5,6,7,4,6,6,2,6,2,5,3,3,2,2,5,3,2,5,6,5,4,2,4,1,1,4,3,2,5,2,53,2,,6,,3,,4,9,,63d41abf90d17a6e85f61ee1
2023-02-15 20:09:58,2023-02-15 20:17:52,0,65.31.184.252,100,473,1,2023-02-15 20:17:52,R_238ehpLesTuazk6,,,,,42.8895,-87.9074,anonymous,EN,1,5,5,2,5,3,3,5,5,2,1,6,5,6,5,6,2,5,5,5,5,5,5,5,2,3,3,5,3,5,4,4,5,5,5,3,5,5,5,3,4,1,3,5,5,2,3,3,3,3,3,2,4,2,2,4,5,5,5,2,5,3,4,4,3,5,4,5,3,3,3,5,2,7,5,4,2,2,4,2,2,4,3,2,2,2,58,2,,6,,5,,5,2,,5e72e0d8adc903240ac70891
2023-02-15 20:08:05,2023-02-15 20:18:03,0,172.59.121.41,100,597,1,2023-02-15 20:18:03,R_r7TIccT552Fr4Gd,,,,,35.4422,-97.4488,anonymous,EN,1,2,4,2,4,3,2,4,3,3,2,3,4,3,4,4,4,5,4,4,2,4,4,2,4,4,4,4,3,4,4,4,4,4,6,4,4,3,4,2,4,4,5,6,4,4,4,2,3,2,2,4,2,2,1,2,3,4,5,3,4,4,2,5,3,5,4,3,2,2,4,4,3,5,5,3,5,2,3,2,2,4,2,2,3,2,36,2,,7,Mixed,4,,6,9,,5e0166f735a7a5d415bb73cb
2023-02-15 20:07:56,2023-02-15 20:18:03,0,174.24.196.200,100,607,1,2023-02-15 20:18:03,R_2rAe632AHnlcD3u,,,,,35.1817,-78.979,anonymous,EN,1,3,4,2,3,4,4,3,3,3,2,5,6,5,5,6,3,6,4,5,4,3,4,2,6,4,2,5,3,5,4,4,6,5,6,3,5,5,5,3,5,1,5,6,2,2,6,3,3,4,6,3,4,2,1,6,4,6,6,2,5,5,3,6,4,5,5,6,5,2,1,5,3,6,4,4,5,2,5,1,1,4,2,1,1,3,70,2,,6,,6,,2,1,,5806ceacf0740c00017892c8
2023-02-15 20:07:52,2023-02-15 20:18:03,0,75.11.207.238,100,610,1,2023-02-15 20:18:03,R_OIrMMxTsloclhZv,,,,,34.0785,-118.0356,anonymous,EN,1,3,5,2,4,3,3,6,2,2,2,5,5,5,4,6,5,4,4,5,3,3,4,4,4,4,2,5,3,4,6,4,5,6,5,3,5,6,5,3,5,1,6,2,2,2,5,2,2,3,2,2,4,2,2,5,4,6,6,2,6,5,3,6,5,2,4,3,2,1,4,5,1,6,6,4,5,2,4,1,3,5,1,2,3,2,35,1,,1,,6,,12,2,,5eb0deb2bd00da19c156f390
2023-02-15 20:08:39,2023-02-15 20:18:19,0,73.40.88.92,100,579,1,2023-02-15 20:18:20,R_1KjtPCy9qm7261R,,,,,38.91,-77.9667,anonymous,EN,1,5,2,2,6,2,2,5,4,2,2,2,6,2,2,6,5,5,1,4,2,2,6,1,5,5,2,6,3,4,4,4,6,5,4,3,6,6,6,4,5,2,5,6,2,3,5,2,2,4,2,2,2,2,1,5,2,6,5,4,5,6,6,6,5,2,2,4,3,2,6,5,4,5,6,5,4,3,4,2,2,4,2,2,4,3,30,2,,6,,3,,8,1,,63d8015181a856df51c99978
2023-02-15 19:58:01,2023-02-15 20:18:21,0,104.231.87.115,100,1220,1,2023-02-15 20:18:22,R_129MfxeKVTJCsAs,,,,,41.6868,-81.3399,anonymous,EN,1,2,5,2,6,2,2,5,2,3,1,5,6,2,5,6,6,6,5,6,3,2,6,4,4,5,2,6,2,6,6,4,7,6,6,2,6,5,7,1,5,2,6,6,2,4,6,2,2,5,4,2,2,2,2,4,6,6,7,3,6,6,3,7,4,3,2,2,2,2,6,7,4,2,7,6,5,1,5,1,1,5,1,1,4,1,30,2,,6,,6,,11,10,,60e49c6274c1be146fa85140
2023-02-15 19:59:10,2023-02-15 20:18:23,0,23.125.206.162,100,1152,1,2023-02-15 20:18:23,R_1mtn5XWT91jCGcs,,,,,41.4722,-81.745,anonymous,EN,1,3,3,2,4,2,3,5,2,3,2,4,4,3,5,6,6,6,5,4,2,2,5,2,6,3,2,5,4,3,6,4,6,5,6,3,7,5,7,1,5,3,5,5,2,6,5,3,4,3,2,3,3,2,1,6,5,6,6,6,7,6,4,6,6,2,3,5,5,2,5,7,2,3,6,4,5,1,5,1,2,5,1,1,5,1,25,5,,6,,5,,4,9,,63d2f9579e6b1c090ce67616
2023-02-15 20:14:47,2023-02-15 20:18:29,0,130.85.243.201,100,222,1,2023-02-15 20:18:29,R_3Eo1qVUSe9772F0,,,,,39.26,-76.7125,anonymous,EN,1,2,5,4,5,4,4,6,5,6,4,5,6,4,2,5,4,5,7,5,4,6,5,5,5,7,4,5,5,4,4,4,4,5,4,2,5,6,7,4,3,6,4,5,6,5,5,6,5,3,4,4,6,2,2,4,5,4,2,4,5,6,5,5,4,5,4,5,5,5,4,5,3,2,5,5,4,5,4,4,4,5,4,5,4,5,,1,,1,,3,,12,8,,63d94e1cae68a9990565e46f
2023-02-15 20:05:38,2023-02-15 20:18:35,0,71.31.236.235,100,776,1,2023-02-15 20:18:35,R_0JoWDh8RLhdILhn,,,,,35.2277,-92.3573,anonymous,EN,1,3,4,2,5,1,4,5,1,3,1,4,6,6,3,5,5,5,5,5,5,4,2,1,5,3,2,5,4,5,6,4,5,6,5,5,4,5,7,5,5,1,4,5,2,2,6,4,3,3,4,3,6,2,1,5,3,6,6,3,6,5,4,5,4,3,4,6,2,1,3,6,1,5,6,5,5,5,2,1,2,5,2,2,3,2,68,1,,6,,6,,5,1,,63daca8ae542ff8f19d3099a
2023-02-15 20:07:48,2023-02-15 20:18:43,0,96.40.253.55,100,655,1,2023-02-15 20:18:43,R_0NksWvGT2oT04Bb,,,,,44.833,-91.5125,anonymous,EN,1,2,5,2,3,2,2,4,2,3,3,4,5,3,3,6,6,6,4,5,3,3,4,1,5,3,2,5,3,3,6,4,6,6,6,3,6,5,4,1,6,1,3,6,1,2,5,3,3,5,2,3,3,2,2,5,4,6,6,4,6,6,4,7,5,2,3,6,2,2,4,6,2,2,6,5,5,2,4,3,1,4,2,1,2,2,58,1,,6,,5,,9,2,,6106a86cb3ddff9ecd3ce417
2023-02-15 20:13:51,2023-02-15 20:18:51,0,104.62.167.138,100,299,1,2023-02-15 20:18:51,R_3oReGEuQ8rmDQCt,,,,,29.9734,-90.0885,anonymous,EN,1,3,6,6,3,6,6,4,4,1,3,6,6,3,6,5,4,5,5,5,5,3,4,3,3,5,3,4,1,3,6,4,6,3,7,5,7,6,6,2,6,3,6,5,5,5,7,4,1,5,4,3,6,2,2,5,5,6,6,3,6,6,5,7,4,5,5,2,1,5,5,7,5,7,3,3,5,1,3,1,5,2,1,1,2,1,35,1,,1,,5,,9,10,,63d13b764f00a53476867c25
2023-02-15 20:14:44,2023-02-15 20:19:10,0,67.161.70.162,100,266,1,2023-02-15 20:19:11,R_3FLI4LVI8qgW5MQ,,,,,37.342,-121.9049,anonymous,EN,1,6,6,1,4,2,1,4,2,2,2,5,6,6,5,6,2,6,5,4,4,1,6,4,3,5,1,1,2,5,2,4,6,6,5,2,4,6,7,1,2,1,3,2,1,2,6,6,2,2,4,6,2,2,2,7,4,6,6,2,4,5,6,6,5,1,2,5,1,1,6,7,6,7,7,4,4,2,4,2,2,4,2,4,1,2,29,1,,3,,5,,8,2,,62c66885ba0578c9b5a0e4ae
2023-02-15 20:11:19,2023-02-15 20:19:11,0,172.58.107.21,100,472,1,2023-02-15 20:19:12,R_239ooZVlKu2PYo6,,,,,32.8008,-96.7884,anonymous,EN,1,3,5,3,5,3,3,4,3,3,2,5,5,4,6,5,4,5,4,4,4,3,5,3,4,5,2,6,4,5,5,4,5,5,5,4,4,5,5,3,4,3,5,6,3,4,5,3,4,4,4,3,5,2,3,5,3,6,5,4,4,5,4,5,3,5,4,4,4,3,3,4,2,5,6,5,4,4,4,2,3,4,2,2,3,2,68,2,,6,,3,,5,1,,6384e535ba619451063f5223
2023-02-15 20:02:59,2023-02-15 20:19:21,0,72.196.147.216,100,981,1,2023-02-15 20:19:21,R_12o0D70dwG6W7jW,,,,,41.4402,-81.853,anonymous,EN,1,6,2,1,6,2,7,7,1,1,2,5,7,4,4,7,7,7,6,7,7,1,7,6,2,7,3,7,7,6,7,4,7,7,7,6,7,6,4,7,6,4,4,7,1,5,7,7,6,7,6,2,7,2,4,6,6,7,7,7,7,5,4,7,7,1,2,7,1,1,5,6,5,1,7,6,5,2,5,2,2,5,4,4,5,2,44,1,,6,,6,,4,2,,616567af93f2b71b50c3ff85
2023-02-15 20:11:12,2023-02-15 20:19:28,0,65.190.128.213,100,495,1,2023-02-15 20:19:28,R_2BsPhaV7gbKLKAi,,,,,35.7178,-78.8428,anonymous,EN,1,6,6,3,4,6,1,1,5,3,4,6,5,6,7,3,3,3,2,3,2,6,4,4,2,3,5,2,2,5,2,4,4,3,5,2,3,3,7,1,4,6,3,4,4,2,3,4,2,2,5,4,2,2,2,2,2,3,5,2,4,3,6,3,2,6,5,4,2,4,6,7,4,6,4,3,5,2,4,2,4,4,1,2,3,1,21,1,,6,,4,,6,10,,60c3ba02dfcf64dbe7ae0396
2023-02-15 20:00:18,2023-02-15 20:19:30,0,207.255.200.254,100,1152,1,2023-02-15 20:19:31,R_1q2GE7Hiy9WAPZZ,,,,,39.6545,-78.7665,anonymous,EN,1,7,2,2,4,3,1,2,3,3,1,2,5,2,5,5,5,5,3,5,5,6,6,5,5,5,3,4,3,6,5,4,4,5,5,2,5,5,7,2,5,2,4,3,5,5,5,6,3,4,3,5,6,2,1,6,5,6,6,5,5,6,6,5,3,6,2,5,2,2,5,7,5,6,5,6,2,4,4,1,1,4,2,1,2,4,41,1,,6,,3,,8,10,,5dd33b9159b1b033ec2cf634
2023-02-15 20:12:30,2023-02-15 20:19:33,0,24.49.116.192,100,422,1,2023-02-15 20:19:33,R_24qRaNDIZOQUdVJ,,,,,45.3376,-92.961,anonymous,EN,1,6,2,7,6,1,5,4,1,1,1,7,7,2,1,7,7,7,7,5,1,1,7,1,5,6,1,7,1,6,7,4,7,6,7,1,6,7,5,2,6,1,7,7,1,1,7,1,1,4,1,1,6,2,1,6,6,7,7,5,7,7,1,5,5,5,1,7,2,1,1,5,1,6,7,6,4,5,4,1,1,3,2,2,5,1,25,2,,6,,3,,3,11,Pagan,60ff4e9c9f3fddcd774f0d84
2023-02-15 20:09:25,2023-02-15 20:19:34,0,47.197.144.53,100,608,1,2023-02-15 20:19:35,R_3n2fTC2KuMXbFNz,,,,,27.8257,-82.1374,anonymous,EN,1,1,1,1,6,1,7,7,1,1,1,1,7,1,1,7,6,7,7,6,7,1,6,2,7,7,1,7,5,6,7,4,7,7,7,6,7,6,4,7,4,1,7,7,1,1,7,1,5,7,4,1,6,2,1,7,7,1,7,2,7,7,4,7,6,2,1,7,5,1,1,4,1,2,7,7,5,1,5,1,1,5,1,1,5,1,48,2,,7,"Hispanic, White",3,,8,10,,5d0c565f7374b40001cef0f8
